Subject,TestGroup,Split,Classifier,Accuracy
553,N,3,sklearn_logistic_reg,0.2222222222222222
553,N,3,SVM,0.1111111111111111
553,N,3,Correlation,0.1111111111111111
553,N,4,kNN,0.3333333333333333
553,N,4,sklearn_logistic_reg,0.3333333333333333
553,N,4,SVM,0.2222222222222222
553,N,4,Correlation,0.3333333333333333
584,S,0,kNN,0.4166666666666667
584,S,0,sklearn_logistic_reg,0.4166666666666667
584,S,0,SVM,0.5833333333333334
584,S,0,Correlation,0.5833333333333334
584,S,1,kNN,0.4444444444444444
584,S,1,sklearn_logistic_reg,0.5555555555555556
584,S,1,SVM,0.7777777777777778
584,S,1,Correlation,0.5555555555555556
584,S,2,kNN,0.5555555555555556
584,S,2,sklearn_logistic_reg,0.5555555555555556
584,S,2,SVM,0.6666666666666666
584,S,2,Correlation,0.4444444444444444
584,S,3,kNN,0.4444444444444444
584,S,3,sklearn_logistic_reg,0.5555555555555556
584,S,3,SVM,0.6666666666666666
584,S,3,Correlation,0.5555555555555556
584,S,4,kNN,0.4444444444444444
584,S,4,sklearn_logistic_reg,0.4444444444444444
584,S,4,SVM,0.5555555555555556
584,S,4,Correlation,0.5555555555555556
584,N,0,kNN,0.5833333333333334
584,N,0,sklearn_logistic_reg,0.6666666666666666
584,N,0,SVM,0.75
584,N,0,Correlation,0.6666666666666666
584,N,1,kNN,0.6666666666666666
584,N,1,sklearn_logistic_reg,0.7777777777777778
584,N,1,SVM,0.6666666666666666
584,N,1,Correlation,0.6666666666666666
584,N,2,kNN,0.3333333333333333
584,N,2,sklearn_logistic_reg,0.5555555555555556
584,N,2,SVM,0.5555555555555556
584,N,2,Correlation,0.4444444444444444
584,N,3,kNN,0.5555555555555556
584,N,3,sklearn_logistic_reg,0.5555555555555556
584,N,3,SVM,0.6666666666666666
584,N,3,Correlation,0.5555555555555556
584,N,4,kNN,0.4444444444444444
584,N,4,sklearn_logistic_reg,0.6666666666666666
584,N,4,SVM,0.7777777777777778
584,N,4,Correlation,0.6666666666666666
602,S,0,kNN,0.3333333333333333
602,S,0,sklearn_logistic_reg,0.3333333333333333
602,S,0,SVM,0.4166666666666667
602,S,0,Correlation,0.4166666666666667
602,S,1,kNN,0.3333333333333333
602,S,1,sklearn_logistic_reg,0.3333333333333333
602,S,1,SVM,0.3333333333333333
602,S,1,Correlation,0.3333333333333333
602,S,2,kNN,0.0
602,S,2,sklearn_logistic_reg,0.0
602,S,2,SVM,0.1111111111111111
602,S,2,Correlation,0.0
602,S,3,kNN,0.1111111111111111
602,S,3,sklearn_logistic_reg,0.1111111111111111
602,S,3,SVM,0.2222222222222222
602,S,3,Correlation,0.1111111111111111
602,S,4,kNN,0.2222222222222222
602,S,4,sklearn_logistic_reg,0.2222222222222222
602,S,4,SVM,0.2222222222222222
602,S,4,Correlation,0.2222222222222222
602,N,0,kNN,0.08333333333333333
602,N,0,sklearn_logistic_reg,0.08333333333333333
602,N,0,SVM,0.08333333333333333
602,N,0,Correlation,0.08333333333333333
602,N,1,kNN,0.3333333333333333
602,N,1,sklearn_logistic_reg,0.3333333333333333
602,N,1,SVM,0.3333333333333333
602,N,1,Correlation,0.3333333333333333
602,N,2,kNN,0.4444444444444444
602,N,2,sklearn_logistic_reg,0.3333333333333333
602,N,2,SVM,0.4444444444444444
602,N,2,Correlation,0.4444444444444444
602,N,3,kNN,0.3333333333333333
602,N,3,sklearn_logistic_reg,0.4444444444444444
602,N,3,SVM,0.4444444444444444
602,N,3,Correlation,0.3333333333333333
602,N,4,kNN,0.1111111111111111
602,N,4,sklearn_logistic_reg,0.1111111111111111
602,N,4,SVM,0.1111111111111111
602,N,4,Correlation,0.1111111111111111
604,S,0,kNN,0.3333333333333333
604,S,0,sklearn_logistic_reg,0.3333333333333333
604,S,0,SVM,0.5
604,S,0,Correlation,0.4166666666666667
604,S,1,kNN,0.3333333333333333
604,S,1,sklearn_logistic_reg,0.4444444444444444
604,S,1,SVM,0.6666666666666666
604,S,1,Correlation,0.4444444444444444
604,S,2,kNN,0.3333333333333333
604,S,2,sklearn_logistic_reg,0.3333333333333333
604,S,2,SVM,0.4444444444444444
604,S,2,Correlation,0.3333333333333333
604,S,3,kNN,0.3333333333333333
604,S,3,sklearn_logistic_reg,0.4444444444444444
604,S,3,SVM,0.7777777777777778
604,S,3,Correlation,0.5555555555555556
604,S,4,kNN,0.3333333333333333
604,S,4,sklearn_logistic_reg,0.3333333333333333
604,S,4,SVM,0.6666666666666666
604,S,4,Correlation,0.6666666666666666
604,N,0,kNN,0.4166666666666667
604,N,0,sklearn_logistic_reg,0.5833333333333334
604,N,0,SVM,0.6666666666666666
604,N,0,Correlation,0.4166666666666667
604,N,1,kNN,0.4444444444444444
604,N,1,sklearn_logistic_reg,0.4444444444444444
604,N,1,SVM,0.4444444444444444
604,N,1,Correlation,0.3333333333333333
604,N,2,kNN,0.4444444444444444
604,N,2,sklearn_logistic_reg,0.5555555555555556
604,N,2,SVM,0.3333333333333333
604,N,2,Correlation,0.5555555555555556
604,N,3,kNN,0.4444444444444444
604,N,3,sklearn_logistic_reg,0.5555555555555556
604,N,3,SVM,0.6666666666666666
604,N,3,Correlation,0.5555555555555556
604,N,4,kNN,0.4444444444444444
604,N,4,sklearn_logistic_reg,0.4444444444444444
604,N,4,SVM,0.4444444444444444
604,N,4,Correlation,0.4444444444444444
605,S,0,kNN,0.25
605,S,0,sklearn_logistic_reg,0.25
605,S,0,SVM,0.3333333333333333
605,S,0,Correlation,0.25
605,S,1,kNN,0.1111111111111111
605,S,1,sklearn_logistic_reg,0.1111111111111111
605,S,1,SVM,0.4444444444444444
605,S,1,Correlation,0.3333333333333333
605,S,2,kNN,0.3333333333333333
605,S,2,sklearn_logistic_reg,0.3333333333333333
605,S,2,SVM,0.2222222222222222
605,S,2,Correlation,0.3333333333333333
605,S,3,kNN,0.3333333333333333
605,S,3,sklearn_logistic_reg,0.4444444444444444
605,S,3,SVM,0.2222222222222222
605,S,3,Correlation,0.2222222222222222
605,S,4,kNN,0.3333333333333333
605,S,4,sklearn_logistic_reg,0.4444444444444444
605,S,4,SVM,0.5555555555555556
605,S,4,Correlation,0.3333333333333333
605,N,0,kNN,0.25
605,N,0,sklearn_logistic_reg,0.3333333333333333
605,N,0,SVM,0.3333333333333333
605,N,0,Correlation,0.3333333333333333
605,N,1,kNN,0.3333333333333333
605,N,1,sklearn_logistic_reg,0.3333333333333333
605,N,1,SVM,0.4444444444444444
605,N,1,Correlation,0.3333333333333333
605,N,2,kNN,0.2222222222222222
605,N,2,sklearn_logistic_reg,0.3333333333333333
605,N,2,SVM,0.4444444444444444
605,N,2,Correlation,0.5555555555555556
605,N,3,kNN,0.2222222222222222
605,N,3,sklearn_logistic_reg,0.2222222222222222
605,N,3,SVM,0.3333333333333333
605,N,3,Correlation,0.4444444444444444
605,N,4,kNN,0.4444444444444444
605,N,4,sklearn_logistic_reg,0.4444444444444444
605,N,4,SVM,0.5555555555555556
605,N,4,Correlation,0.4444444444444444
606,S,0,kNN,0.5
606,S,0,sklearn_logistic_reg,0.5
606,S,0,SVM,0.5
606,S,0,Correlation,0.5
606,S,1,kNN,0.2222222222222222
606,S,1,sklearn_logistic_reg,0.3333333333333333
606,S,1,SVM,0.4444444444444444
606,S,1,Correlation,0.3333333333333333
606,S,2,kNN,0.1111111111111111
606,S,2,sklearn_logistic_reg,0.1111111111111111
606,S,2,SVM,0.1111111111111111
606,S,2,Correlation,0.1111111111111111
606,S,3,kNN,0.5555555555555556
606,S,3,sklearn_logistic_reg,0.3333333333333333
606,S,3,SVM,0.3333333333333333
606,S,3,Correlation,0.2222222222222222
606,S,4,kNN,0.4444444444444444
606,S,4,sklearn_logistic_reg,0.5555555555555556
606,S,4,SVM,0.5555555555555556
606,S,4,Correlation,0.4444444444444444
606,N,0,kNN,0.08333333333333333
606,N,0,sklearn_logistic_reg,0.08333333333333333
606,N,0,SVM,0.16666666666666666
606,N,0,Correlation,0.08333333333333333
606,N,1,kNN,0.4444444444444444
606,N,1,sklearn_logistic_reg,0.3333333333333333
606,N,1,SVM,0.3333333333333333
606,N,1,Correlation,0.4444444444444444
606,N,2,kNN,0.4444444444444444
606,N,2,sklearn_logistic_reg,0.4444444444444444
606,N,2,SVM,0.5555555555555556
606,N,2,Correlation,0.4444444444444444
606,N,3,kNN,0.4444444444444444
606,N,3,sklearn_logistic_reg,0.3333333333333333
606,N,3,SVM,0.4444444444444444
606,N,3,Correlation,0.2222222222222222
606,N,4,kNN,0.4444444444444444
606,N,4,sklearn_logistic_reg,0.4444444444444444
606,N,4,SVM,0.4444444444444444
606,N,4,Correlation,0.3333333333333333
673,S,0,kNN,0.16666666666666666
673,S,0,sklearn_logistic_reg,0.25
673,S,0,SVM,0.08333333333333333
673,S,0,Correlation,0.0
673,S,1,kNN,0.2222222222222222
673,S,1,sklearn_logistic_reg,0.3333333333333333
673,S,1,SVM,0.5555555555555556
673,S,1,Correlation,0.1111111111111111
673,S,2,kNN,0.3333333333333333
673,S,2,sklearn_logistic_reg,0.4444444444444444
673,S,2,SVM,0.4444444444444444
673,S,2,Correlation,0.3333333333333333
673,S,3,kNN,0.2222222222222222
673,S,3,sklearn_logistic_reg,0.2222222222222222
673,S,3,SVM,0.2222222222222222
673,S,3,Correlation,0.2222222222222222
673,S,4,kNN,0.1111111111111111
673,S,4,sklearn_logistic_reg,0.1111111111111111
673,S,4,SVM,0.1111111111111111
673,S,4,Correlation,0.1111111111111111
673,N,0,kNN,0.25
673,N,0,sklearn_logistic_reg,0.16666666666666666
673,N,0,SVM,0.3333333333333333
673,N,0,Correlation,0.16666666666666666
673,N,1,kNN,0.4444444444444444
673,N,1,sklearn_logistic_reg,0.3333333333333333
673,N,1,SVM,0.2222222222222222
673,N,1,Correlation,0.2222222222222222
673,N,2,kNN,0.4444444444444444
673,N,2,sklearn_logistic_reg,0.4444444444444444
673,N,2,SVM,0.3333333333333333
673,N,2,Correlation,0.4444444444444444
673,N,3,kNN,0.5555555555555556
673,N,3,sklearn_logistic_reg,0.6666666666666666
673,N,3,SVM,0.6666666666666666
673,N,3,Correlation,0.4444444444444444
673,N,4,kNN,0.1111111111111111
673,N,4,sklearn_logistic_reg,0.2222222222222222
673,N,4,SVM,0.1111111111111111
673,N,4,Correlation,0.2222222222222222
674,S,0,kNN,0.5833333333333334
674,S,0,sklearn_logistic_reg,0.5833333333333334
674,S,0,SVM,0.5
674,S,0,Correlation,0.6666666666666666
674,S,1,kNN,0.3333333333333333
674,S,1,sklearn_logistic_reg,0.4444444444444444
674,S,1,SVM,0.4444444444444444
674,S,1,Correlation,0.4444444444444444
674,S,2,kNN,0.5555555555555556
674,S,2,sklearn_logistic_reg,0.6666666666666666
674,S,2,SVM,0.7777777777777778
674,S,2,Correlation,0.3333333333333333
674,S,3,kNN,0.6666666666666666
674,S,3,sklearn_logistic_reg,0.5555555555555556
674,S,3,SVM,0.6666666666666666
674,S,3,Correlation,0.6666666666666666
674,S,4,kNN,0.2222222222222222
674,S,4,sklearn_logistic_reg,0.2222222222222222
674,S,4,SVM,0.2222222222222222
674,S,4,Correlation,0.2222222222222222
674,N,0,kNN,0.25
674,N,0,sklearn_logistic_reg,0.3333333333333333
674,N,0,SVM,0.3333333333333333
674,N,0,Correlation,0.25
674,N,1,kNN,0.3333333333333333
674,N,1,sklearn_logistic_reg,0.3333333333333333
674,N,1,SVM,0.3333333333333333
674,N,1,Correlation,0.3333333333333333
674,N,2,kNN,0.4444444444444444
674,N,2,sklearn_logistic_reg,0.5555555555555556
674,N,2,SVM,0.5555555555555556
674,N,2,Correlation,0.4444444444444444
674,N,3,kNN,0.5555555555555556
674,N,3,sklearn_logistic_reg,0.6666666666666666
674,N,3,SVM,0.5555555555555556
674,N,3,Correlation,0.5555555555555556
674,N,4,kNN,0.2222222222222222
674,N,4,sklearn_logistic_reg,0.4444444444444444
674,N,4,SVM,0.4444444444444444
674,N,4,Correlation,0.2222222222222222
680,S,0,kNN,0.3333333333333333
680,S,0,sklearn_logistic_reg,0.4166666666666667
680,S,0,SVM,0.5
680,S,0,Correlation,0.4166666666666667
680,S,1,kNN,0.3333333333333333
680,S,1,sklearn_logistic_reg,0.4444444444444444
680,S,1,SVM,0.5555555555555556
680,S,1,Correlation,0.5555555555555556
680,S,2,kNN,0.1111111111111111
680,S,2,sklearn_logistic_reg,0.4444444444444444
680,S,2,SVM,0.4444444444444444
680,S,2,Correlation,0.3333333333333333
680,S,3,kNN,0.3333333333333333
680,S,3,sklearn_logistic_reg,0.4444444444444444
680,S,3,SVM,0.6666666666666666
680,S,3,Correlation,0.5555555555555556
680,S,4,kNN,0.5555555555555556
680,S,4,sklearn_logistic_reg,0.5555555555555556
680,S,4,SVM,0.5555555555555556
680,S,4,Correlation,0.7777777777777778
680,N,0,kNN,0.4166666666666667
680,N,0,sklearn_logistic_reg,0.3333333333333333
680,N,0,SVM,0.5
680,N,0,Correlation,0.4166666666666667
680,N,1,kNN,0.2222222222222222
680,N,1,sklearn_logistic_reg,0.4444444444444444
680,N,1,SVM,0.3333333333333333
680,N,1,Correlation,0.2222222222222222
680,N,2,kNN,0.3333333333333333
680,N,2,sklearn_logistic_reg,0.3333333333333333
680,N,2,SVM,0.4444444444444444
680,N,2,Correlation,0.3333333333333333
680,N,3,kNN,0.6666666666666666
680,N,3,sklearn_logistic_reg,0.6666666666666666
680,N,3,SVM,0.7777777777777778
680,N,3,Correlation,0.6666666666666666
680,N,4,kNN,0.4444444444444444
680,N,4,sklearn_logistic_reg,0.4444444444444444
680,N,4,SVM,0.5555555555555556
