Subject,TestGroup,Split,Classifier,Accuracy
707,S,2,kNN,0.0
707,S,2,sklearn_logistic_reg,0.0
707,S,2,SVM,0.1111111111111111
707,S,2,Correlation,0.0
707,S,3,kNN,0.1111111111111111
707,S,3,sklearn_logistic_reg,0.2222222222222222
707,S,3,SVM,0.2222222222222222
707,S,3,Correlation,0.1111111111111111
707,S,4,kNN,0.1111111111111111
707,S,4,sklearn_logistic_reg,0.2222222222222222
707,S,4,SVM,0.1111111111111111
707,S,4,Correlation,0.1111111111111111
707,N,0,kNN,0.0
707,N,0,sklearn_logistic_reg,0.08333333333333333
707,N,0,SVM,0.08333333333333333
707,N,0,Correlation,0.0
707,N,1,kNN,0.1111111111111111
707,N,1,sklearn_logistic_reg,0.1111111111111111
707,N,1,SVM,0.1111111111111111
707,N,1,Correlation,0.1111111111111111
707,N,2,kNN,0.0
707,N,2,sklearn_logistic_reg,0.1111111111111111
707,N,2,SVM,0.1111111111111111
707,N,2,Correlation,0.1111111111111111
707,N,3,kNN,0.0
707,N,3,sklearn_logistic_reg,0.1111111111111111
707,N,3,SVM,0.2222222222222222
707,N,3,Correlation,0.1111111111111111
707,N,4,kNN,0.1111111111111111
707,N,4,sklearn_logistic_reg,0.2222222222222222
707,N,4,SVM,0.2222222222222222
707,N,4,Correlation,0.0
712,S,0,kNN,0.0
712,S,0,sklearn_logistic_reg,0.16666666666666666
712,S,0,SVM,0.3333333333333333
712,S,0,Correlation,0.0
712,S,1,kNN,0.0
712,S,1,sklearn_logistic_reg,0.1111111111111111
712,S,1,SVM,0.2222222222222222
712,S,1,Correlation,0.0
712,S,2,kNN,0.0
712,S,2,sklearn_logistic_reg,0.0
712,S,2,SVM,0.0
712,S,2,Correlation,0.0
712,S,3,kNN,0.1111111111111111
712,S,3,sklearn_logistic_reg,0.1111111111111111
712,S,3,SVM,0.1111111111111111
712,S,3,Correlation,0.1111111111111111
712,S,4,kNN,0.0
712,S,4,sklearn_logistic_reg,0.0
712,S,4,SVM,0.1111111111111111
712,S,4,Correlation,0.0
712,N,0,kNN,0.08333333333333333
712,N,0,sklearn_logistic_reg,0.0
712,N,0,SVM,0.16666666666666666
712,N,0,Correlation,0.0
712,N,1,kNN,0.0
712,N,1,sklearn_logistic_reg,0.0
712,N,1,SVM,0.0
