Subject,TestGroup,Split,Classifier,Y_True,Y_Pred
584,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V2']"
584,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1']"
584,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V2', 'V3', 'V2']"
584,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V1']"
584,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V3', 'V2', 'V3', 'V2']"
584,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V2', 'V2', 'V2']"
584,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V2', 'V2', 'V3', 'V2']"
584,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V1', 'V1', 'V3', 'V1']"
584,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V1', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V1', 'V1', 'V3', 'V1']"
584,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V2', 'V1', 'V3', 'V1']"
584,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V2', 'V1']"
584,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V2', 'V2']"
584,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V2', 'V2']"
584,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V2', 'V1']"
584,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V2', 'V3', 'V2', 'V2', 'V2']"
584,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1']"
584,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V2', 'V3', 'V2', 'V2', 'V1']"
584,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V2', 'V2', 'V2']"
584,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V1']"
584,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1']"
584,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V1', 'V3', 'V1', 'V1', 'V1', 'V2']"
584,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V1']"
584,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V2', 'V3', 'V1', 'V2', 'V2']"
584,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1']"
584,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V1', 'V3', 'V3', 'V2', 'V3', 'V1', 'V2', 'V1']"
584,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V1', 'V2', 'V1']"
602,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V1', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V1']"
602,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1', 'V1']"
602,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V1', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1']"
602,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V2', 'V1', 'V1']"
602,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V3', 'V2', 'V1', 'V1', 'V3', 'V1', 'V1', 'V2']"
602,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V3', 'V2', 'V1', 'V1', 'V3', 'V1', 'V2', 'V2']"
602,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V2', 'V1', 'V3', 'V2', 'V1', 'V1', 'V2']"
602,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V3', 'V1', 'V1', 'V1', 'V3', 'V1', 'V1', 'V3']"
602,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V2', 'V2', 'V3']"
602,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V2', 'V2', 'V2']"
602,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V2', 'V2', 'V2']"
602,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V2', 'V2', 'V3']"
602,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2']"
602,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V1', 'V3', 'V2', 'V1', 'V2']"
602,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V1', 'V3', 'V2', 'V1', 'V2']"
602,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2']"
602,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V1', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
602,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
602,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V1', 'V1', 'V3', 'V1', 'V3', 'V1', 'V1']"
602,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V3']"
602,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V2', 'V3', 'V1', 'V1', 'V3', 'V2', 'V1', 'V2', 'V2']"
602,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V2', 'V3', 'V1', 'V1', 'V3', 'V2', 'V1', 'V2', 'V1']"
602,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V1', 'V1', 'V3', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1', 'V1']"
602,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V2', 'V3', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1', 'V1']"
602,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V2', 'V1', 'V2']"
602,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2']"
602,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V3', 'V3', 'V2', 'V3', 'V2']"
602,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2', 'V2']"
602,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V3', 'V2', 'V2', 'V1']"
602,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V2', 'V3', 'V2', 'V1', 'V1']"
602,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V3', 'V3', 'V2', 'V1', 'V1']"
602,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V2', 'V3', 'V2', 'V2', 'V1']"
602,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V3']"
602,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V3']"
602,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V3']"
602,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V3', 'V3']"
602,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1']"
602,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V2']"
602,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V3', 'V3', 'V1', 'V3', 'V2']"
602,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1']"
604,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1', 'V1']"
604,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1', 'V1']"
604,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1', 'V1', 'V3', 'V1']"
604,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1', 'V1']"
604,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V1', 'V2', 'V1', 'V3', 'V1', 'V2', 'V1', 'V2']"
604,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2']"
604,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V1', 'V2', 'V3', 'V1', 'V1', 'V2', 'V1', 'V2']"
604,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V1', 'V1', 'V1', 'V3', 'V1', 'V2', 'V1', 'V1']"
604,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V3', 'V3', 'V1', 'V1', 'V2']"
604,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V3', 'V1', 'V1', 'V1']"
604,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1']"
604,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V3', 'V1', 'V1', 'V2']"
604,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V1', 'V2']"
604,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2']"
604,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V3', 'V2']"
604,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V1', 'V2']"
604,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V2', 'V1', 'V2', 'V2']"
604,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V2', 'V2']"
604,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2']"
604,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V1', 'V2', 'V1', 'V2', 'V2']"
604,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V2', 'V2', 'V1']"
604,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V2', 'V1']"
604,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V2', 'V1']"
604,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V2', 'V1']"
604,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
604,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
604,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V1', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
604,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V1', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
604,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V1', 'V2', 'V1']"
604,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1']"
604,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V2', 'V3', 'V2', 'V3', 'V2']"
604,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1']"
604,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1']"
604,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2', 'V1']"
604,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V2', 'V1', 'V2', 'V1']"
604,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1']"
604,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V1', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
604,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2']"
604,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2']"
604,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V1', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
605,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V2', 'V3', 'V2']"
605,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V2', 'V2', 'V1', 'V1', 'V2', 'V2', 'V1', 'V1', 'V2']"
605,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V1', 'V1', 'V3', 'V1', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1', 'V1']"
605,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V1', 'V2', 'V3', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2']"
605,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1']"
605,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1', 'V1']"
605,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1', 'V3']"
605,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V1', 'V1']"
605,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V2', 'V1', 'V1']"
605,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V2', 'V1', 'V1']"
605,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V3', 'V3', 'V2', 'V1', 'V1']"
605,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
605,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
605,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V3', 'V3', 'V2', 'V2', 'V1']"
605,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V3', 'V3', 'V2', 'V2', 'V1']"
605,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
605,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2']"
605,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V1', 'V2']"
605,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V1', 'V2']"
605,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V2', 'V2']"
